quant,block,chunks,positions,method,candidate_temperature,candidate_top_p,sampler_js,sampler_tv,sampler_support_jaccard
Q2_K_XL,18,18,63,frozen-temperature,0.76,0.95,0.05338440685059934,0.16731981477803654,0.7189071737804352
Q2_K_XL,18,18,63,frozen-top-p,0.8,0.93125,0.05460110024201669,0.16951838041108752,0.7177915102258424
Q2_K_XL,18,18,63,same-settings,0.8,0.95,0.054845274261583296,0.17213631752464506,0.6913235564568512
Q2_K_XL,19,19,63,frozen-joint,0.7275,0.965,0.052103622611390336,0.17510989536013868,0.6985438835862446
Q2_K_XL,19,19,63,frozen-temperature,0.76,0.95,0.05217473801144118,0.17470674281792034,0.6933662048266784
Q2_K_XL,19,19,63,frozen-top-p,0.8,0.93125,0.05198969013087215,0.17452510585269285,0.695016993823084
Q2_K_XL,19,19,63,same-settings,0.8,0.95,0.051484136228700954,0.1741504417584529,0.684839633774693
Q2_K_XL,20,20,63,frozen-joint,0.7275,0.965,0.030149704648277886,0.10259576050180291,0.7668407875236258
Q2_K_XL,20,20,63,frozen-temperature,0.76,0.95,0.029663960527007777,0.10198072503720011,0.7802988230700739
Q2_K_XL,20,20,63,frozen-top-p,0.8,0.93125,0.029857986436654178,0.10214776666982779,0.786001770293041
Q2_K_XL,20,20,63,same-settings,0.8,0.95,0.030589616351154824,0.10520987996151523,0.7664195574838462
Q2_K_XL,21,21,63,frozen-joint,0.7275,0.965,0.04927045484406075,0.15921438037462177,0.7423134442508365
Q2_K_XL,21,21,63,frozen-temperature,0.76,0.95,0.04998340856446515,0.16037730582886273,0.7330503942343026
Q2_K_XL,21,21,63,frozen-top-p,0.8,0.93125,0.05000672159930839,0.16149659478475178,0.7459815462193381
Q2_K_XL,21,21,63,same-settings,0.8,0.95,0.04921631216965911,0.16207550072835553,0.7205416594184544
Q2_K_XL,22,22,63,frozen-joint,0.7275,0.965,0.056318142915159346,0.16609681555853475,0.7611498153799233
Q2_K_XL,22,22,63,frozen-temperature,0.76,0.95,0.05630266536138065,0.16650945728733427,0.7769713457463228
Q2_K_XL,22,22,63,frozen-top-p,0.8,0.93125,0.05805776754970707,0.17013293581586036,0.7638604444445266
Q2_K_XL,22,22,63,same-settings,0.8,0.95,0.05771264905804798,0.1700698019611457,0.7556232003436022
Q2_K_XL,23,23,63,frozen-joint,0.7275,0.965,0.04159789920474092,0.12991734966635704,0.7718602214465033
Q2_K_XL,23,23,63,frozen-temperature,0.76,0.95,0.04120274021896341,0.12872488684360944,0.7903231461224224
Q2_K_XL,23,23,63,frozen-top-p,0.8,0.93125,0.04161358297625113,0.12964163096769463,0.7874898740344918
Q2_K_XL,23,23,63,same-settings,0.8,0.95,0.041536080381197354,0.12997266061840548,0.7832516326728621
Q2_K_XL,24,24,63,frozen-joint,0.7275,0.965,0.03290679948108773,0.10750879632634303,0.78454017639474
Q2_K_XL,24,24,63,frozen-temperature,0.76,0.95,0.03380692169617211,0.10942845005128118,0.7859710706528077
Q2_K_XL,24,24,63,frozen-top-p,0.8,0.93125,0.0350563078120883,0.11209071019575709,0.7817213158806053
Q2_K_XL,24,24,63,same-settings,0.8,0.95,0.03472764470377967,0.11292430728910462,0.7613055598604389
Q2_K_XL,25,25,63,frozen-joint,0.7275,0.965,0.058070192279826315,0.1883377092077382,0.7127906641035101
Q2_K_XL,25,25,63,frozen-temperature,0.76,0.95,0.058566061720725086,0.18801353366247245,0.6952870932114802
Q2_K_XL,25,25,63,frozen-top-p,0.8,0.93125,0.05841224998353966,0.18747608730244258,0.6983040513210582
Q2_K_XL,25,25,63,same-settings,0.8,0.95,0.05753989281162383,0.18795859884648097,0.6852705610813252
Q2_K_XL,26,26,63,frozen-joint,0.7275,0.965,0.07111604926398113,0.19765653960879834,0.7223441971570669
Q2_K_XL,26,26,63,frozen-temperature,0.76,0.95,0.0708228638598932,0.19665320421613397,0.719038666257395
Q2_K_XL,26,26,63,frozen-top-p,0.8,0.93125,0.07034697896608758,0.1965396757429791,0.7193173396399866
Q2_K_XL,26,26,63,same-settings,0.8,0.95,0.07004343536275898,0.19728374683726874,0.6973403164476727
Q2_K_XL,27,27,63,frozen-joint,0.7275,0.965,0.06174000754715905,0.18466247035752212,0.6987424366927546
Q2_K_XL,27,27,63,frozen-temperature,0.76,0.95,0.06384088838147739,0.1855094042562303,0.6917796433979984
Q2_K_XL,27,27,63,frozen-top-p,0.8,0.93125,0.06471032834157259,0.187591454605498,0.6939636853292716
Q2_K_XL,27,27,63,same-settings,0.8,0.95,0.061623489284621816,0.18737916358643109,0.69970893350413
Q2_K_XL,28,28,63,frozen-joint,0.7275,0.965,0.054280405110191735,0.18842252305457516,0.6970934264105794
Q2_K_XL,28,28,63,frozen-temperature,0.76,0.95,0.054614589506176314,0.18846292273392753,0.7024320850079547
Q2_K_XL,28,28,63,frozen-top-p,0.8,0.93125,0.05520053994047293,0.18959997298698578,0.7038797422333907
Q2_K_XL,28,28,63,same-settings,0.8,0.95,0.05559771639176659,0.19100945998751928,0.6811180523671714
Q2_K_XL,29,29,63,frozen-joint,0.7275,0.965,0.029379489218136146,0.083311698857754,0.805507692981813
Q2_K_XL,29,29,63,frozen-temperature,0.76,0.95,0.02965240944768228,0.0837172365910004,0.8188517831374973
Q2_K_XL,29,29,63,frozen-top-p,0.8,0.93125,0.030182680734772777,0.08485941949581342,0.8272306397306397
Q2_K_XL,29,29,63,same-settings,0.8,0.95,0.031002935867223958,0.08771300623341212,0.7947375291035645
Q2_K_XL,30,30,63,frozen-joint,0.7275,0.965,0.05232152249664068,0.16958206868360912,0.7292624354859368
Q2_K_XL,30,30,63,frozen-temperature,0.76,0.95,0.052176606716192696,0.16849672844603894,0.7513725985128644
Q2_K_XL,30,30,63,frozen-top-p,0.8,0.93125,0.05219921058723851,0.16747667659665383,0.7542048991054972
Q2_K_XL,30,30,63,same-settings,0.8,0.95,0.05206341358522574,0.16868254123994755,0.7223676591988627
Q2_K_XL,31,31,63,frozen-joint,0.7275,0.965,0.049172231376851123,0.14726620782462377,0.6847220730561208
Q2_K_XL,31,31,63,frozen-temperature,0.76,0.95,0.04899144655099094,0.14630354976370222,0.7079292447086933
Q2_K_XL,31,31,63,frozen-top-p,0.8,0.93125,0.05075680010024428,0.14946131372735613,0.6905308083851869
Q2_K_XL,31,31,63,same-settings,0.8,0.95,0.050605582952913314,0.15087059716738405,0.6951288193679287
Q4_K_XL,0,0,63,frozen-joint,0.78125,0.9575,0.008565889048715315,0.06967069403756232,0.8875338143877453
Q4_K_XL,0,0,63,frozen-temperature,0.795,0.95,0.008525465976350777,0.06863329883310057,0.886687759021316
Q4_K_XL,0,0,63,same-settings,0.8,0.95,0.008309659494515804,0.06814164453969589,0.890040689747968
Q4_K_XL,1,1,63,frozen-joint,0.78125,0.9575,0.00536481561675106,0.04108336266307604,0.9294556072030485
Q4_K_XL,1,1,63,frozen-temperature,0.795,0.95,0.0051557125291779695,0.040880167324628146,0.9387946224859397
Q4_K_XL,1,1,63,same-settings,0.8,0.95,0.005567885301749653,0.04149761317031724,0.9298733519604111
Q4_K_XL,2,2,63,frozen-joint,0.78125,0.9575,0.00411827231541143,0.02755534273409654,0.9277935512185732
