label,chunk,kl,js,tv,acceptance,top1_agreement,top10_overlap
Q4-full-blocks,19,0.15803870855505386,0.03411745171586748,0.15819499205284204,0.841805007947158,0.8571428571428571,0.773015873015873
Q4-full-blocks,20,0.09318186302155641,0.02222303185188803,0.10931466502231724,0.8906853349776828,0.9047619047619048,0.7825396825396825
Q4-full-blocks,21,0.14765343444915266,0.034228841152821946,0.15598376060093178,0.8440162393990682,0.8571428571428571,0.7761904761904762
Q4-full-blocks,22,0.19178764775556156,0.04280845072352104,0.164557942339877,0.835442057660123,0.8888888888888888,0.7476190476190475
Q4-full-blocks,23,0.1533334940373491,0.03280793710812773,0.13168066282828694,0.8683193371717131,0.873015873015873,0.7777777777777776
Q4-full-blocks,24,0.1616723951696518,0.03260370056492926,0.13175166144436742,0.8682483385556325,0.9047619047619048,0.746031746031746
Q4-full-blocks,25,0.17682789355546,0.04113280712102543,0.1792722978344601,0.8207277021655399,0.8253968253968254,0.8047619047619046
Q4-full-blocks,26,0.2143603750781848,0.047502363025762585,0.1883750950948438,0.8116249049051563,0.7619047619047619,0.7587301587301588
Q4-full-blocks,27,0.19331093191073115,0.04581613934669082,0.1859231785139335,0.8140768214860665,0.8571428571428571,0.7634920634920634
Q4-full-blocks,28,0.1624012903545037,0.0386475143912119,0.17311003466602415,0.8268899653339759,0.7301587301587301,0.7682539682539681
Q4-full-blocks,29,0.09485551341721374,0.02410668336229387,0.0972992050526897,0.9027007949473103,0.9523809523809523,0.8031746031746031
Q4-full-blocks,30,0.1638898162526034,0.03784546643654476,0.16779064248862957,0.8322093575113705,0.7936507936507936,0.8126984126984126
Q4-full-blocks,31,0.16290155431041,0.038364525042526215,0.1581541132500639,0.8418458867499361,0.8888888888888888,0.7777777777777776
Q8-full-blocks,0,0.28805224779168226,0.06807124167638297,0.25752222516149187,0.7424777748385081,0.6666666666666666,0.7428571428571427
Q8-full-blocks,1,0.19983882204080203,0.048807399552782633,0.168154801057556,0.831845198942444,0.7777777777777778,0.7111111111111109
Q8-full-blocks,2,0.1920928330344915,0.04048635975966897,0.1318070158753298,0.8681929841246702,0.873015873015873,0.7412698412698413
Q8-full-blocks,3,0.25156063976786364,0.057839945866317875,0.1825769909516985,0.8174230090483015,0.8095238095238095,0.7222222222222222
Q8-full-blocks,4,0.23713888814404888,0.0556195633081614,0.18710884197987201,0.812891158020128,0.873015873015873,0.7285714285714284
Q8-full-blocks,5,0.1510661849396355,0.03651739003290127,0.14824344920796445,0.8517565507920355,0.873015873015873,0.7619047619047619
Q8-full-blocks,6,0.13845983939799703,0.03200687573292718,0.14768105428360978,0.8523189457163902,0.8095238095238095,0.7841269841269841
Q8-full-blocks,7,0.11233566480361679,0.02639856975841371,0.12653206546729917,0.8734679345327008,0.9047619047619048,0.7666666666666665
Q8-full-blocks,8,0.15781775950456486,0.036561274511335624,0.14556099516237966,0.8544390048376204,0.8571428571428571,0.7587301587301587
Q8-full-blocks,9,0.13701498834069797,0.030965921995846742,0.14089977609950843,0.8591002239004916,0.8888888888888888,0.7619047619047618
Q8-full-blocks,10,0.1428282304605957,0.03339297525570377,0.15681131450008481,0.8431886854999152,0.8095238095238095,0.7730158730158728
Q8-full-blocks,11,0.15204550448753354,0.03708251515998864,0.16495485339010696,0.835045146609893,0.8571428571428571,0.7412698412698412
Q8-full-blocks,12,0.22528373246544986,0.05251891173605737,0.21321915873901046,0.7867808412609896,0.6984126984126984,0.7555555555555554
Q8-full-blocks,13,0.2792969779617297,0.06291632188849834,0.2091173656355952,0.7908826343644049,0.7936507936507936,0.7269841269841271
Q8-full-blocks,14,0.11328490692309089,0.02694208457519597,0.12218634233662641,0.8778136576633736,0.8571428571428571,0.7936507936507934
Q8-full-blocks,15,0.12520239236792327,0.02997559613905896,0.12248324173953502,0.8775167582604649,0.9206349206349206,0.7507936507936506
Q8-full-blocks,16,0.13888743686991456,0.03356444630405768,0.1440150082563623,0.8559849917436377,0.8571428571428571,0.7587301587301586
Q8-full-blocks,17,0.1327145782443473,0.033658734658808774,0.15161420632198097,0.848385793678019,0.8412698412698413,0.7873015873015872
Q8-full-blocks,18,0.17045373956524498,0.04137884577527717,0.17514891356381307,0.8248510864361869,0.8412698412698413,0.7634920634920634
Q8-full-blocks,19,0.1539476457304166,0.03343016408470003,0.15629330139315228,0.8437066986068478,0.873015873015873,0.7793650793650794
Q8-full-blocks,20,0.09082764605906078,0.021578550810513013,0.10748963527305658,0.8925103647269435,0.873015873015873,0.788888888888889
Q8-full-blocks,21,0.1455484335028958,0.03359513690988284,0.1549989571600842,0.8450010428399158,0.8571428571428571,0.7761904761904761
Q8-full-blocks,22,0.20705785933583568,0.04499700085842859,0.16918657949362467,0.8308134205063753,0.8888888888888888,0.7460317460317459
Q8-full-blocks,23,0.16077089438442185,0.03364459986963964,0.13281895256959758,0.8671810474304025,0.8412698412698413,0.7825396825396825
Q8-full-blocks,24,0.16021875678843428,0.03215250493136294,0.13026800780466552,0.8697319921953345,0.9206349206349206,0.7412698412698413
Q8-full-blocks,25,0.1705178555696168,0.04032726720574179,0.17854123758447785,0.8214587624155222,0.8253968253968254,0.8031746031746031
Q8-full-blocks,26,0.20817548701493901,0.04630251282252998,0.18531618366574143,0.8146838163342586,0.746031746031746,0.7619047619047621
Q8-full-blocks,27,0.19548365894505487,0.04575635610256411,0.18702827315289705,0.812971726847103,0.873015873015873,0.7603174603174604
Q8-full-blocks,28,0.15889521569405343,0.038030170261793374,0.17179316358219476,0.8282068364178052,0.746031746031746,0.773015873015873
Q8-full-blocks,29,0.09159144807117917,0.0236119625035597,0.09789623430300246,0.9021037656969976,0.9523809523809523,0.8047619047619048
Q8-full-blocks,30,0.16962274855061893,0.03949141070858339,0.17223723963760432,0.8277627603623957,0.7936507936507936,0.8047619047619048
Q8-full-blocks,31,0.16654210130924357,0.03933601989888483,0.15997920862231232,0.8400207913776877,0.8888888888888888,0.7730158730158728
