fold,basis,seed,components,identity_kl,baseline_kl,oracle_kl,recovered_from_identity,recovered_from_baseline,js,tv,top1_agreement,top10_overlap
0,token-permuted-pca,3,16,0.2409247742281902,0.23071240672297003,0.14482884600304807,0.39886279247532075,0.37225375930063176,0.033147424096415835,0.1357678613971052,0.9186507936507936,0.7807539682539683
1,gaussian-random,0,1,0.20671004385424532,0.20129327682481188,0.179491440902364,0.1316752802349247,0.10830881322192543,0.041575211809404614,0.17799197453964447,0.8293650793650794,0.7426587301587302
1,gaussian-random,0,2,0.20671004385424532,0.20129327682481188,0.16276825988872737,0.212576917629131,0.19138749959152057,0.03775896576926158,0.16137278403589145,0.8591269841269841,0.7396825396825397
1,gaussian-random,0,4,0.20671004385424532,0.20129327682481188,0.1405149747644826,0.32023150813338297,0.3019390563810306,0.032691958404976525,0.14005267555977313,0.8908730158730159,0.7398809523809523
1,gaussian-random,0,8,0.20671004385424532,0.20129327682481188,0.11167861937805286,0.45973298009263974,0.44519448866020406,0.026196873655349628,0.11284768867340393,0.9345238095238095,0.7597222222222223
1,gaussian-random,0,16,0.20671004385424532,0.20129327682481188,0.08299000734003759,0.5985197148980568,0.5877159503331806,0.019448787434743778,0.08618121425674462,0.9662698412698413,0.8130952380952382
1,gaussian-random,0,32,0.20671004385424532,0.20129327682481188,0.061763706154158,0.7012060710619915,0.6931655784613624,0.013913105446199194,0.06295347353925305,0.9861111111111112,0.8835317460317461
1,gaussian-random,1,1,0.20671004385424532,0.20129327682481188,0.1807507269701263,0.12558323920836356,0.10205283643210805,0.04158321059789919,0.1760429474758556,0.8373015873015873,0.7430555555555556
1,gaussian-random,1,2,0.20671004385424532,0.20129327682481188,0.16471146089727087,0.20317630519486685,0.18173391831351937,0.038279081727725546,0.16186729488326462,0.8690476190476191,0.7436507936507936
1,gaussian-random,1,4,0.20671004385424532,0.20129327682481188,0.14064509165871497,0.319602042376392,0.30129265181012377,0.0327608815583454,0.138899318996838,0.8988095238095238,0.7444444444444446
1,gaussian-random,1,8,0.20671004385424532,0.20129327682481188,0.11220841794401867,0.457169976592242,0.44256251518189005,0.026221917813459075,0.11412871886967232,0.9285714285714286,0.7593253968253969
1,gaussian-random,1,16,0.20671004385424532,0.20129327682481188,0.0816753725541158,0.6048795161027276,0.594246892680877,0.01926374415691469,0.08645877332111945,0.9702380952380952,0.8109126984126985
1,gaussian-random,1,32,0.20671004385424532,0.20129327682481188,0.06225359276050343,0.698836149420976,0.6907318826416466,0.01403949053968069,0.06381001715400379,0.9880952380952381,0.8857142857142858
1,gaussian-random,2,1,0.20671004385424532,0.20129327682481188,0.18053358444619408,0.12663370835772592,0.10313157352336821,0.041661751040688214,0.1758403255919026,0.8234126984126984,0.7503968253968254
1,gaussian-random,2,2,0.20671004385424532,0.20129327682481188,0.15854062354777462,0.2330289298396926,0.2123898718894891,0.03680399789905914,0.1569155741770709,0.8571428571428571,0.745436507936508
1,gaussian-random,2,4,0.20671004385424532,0.20129327682481188,0.13738503229431273,0.3353732129669268,0.31748822185511594,0.031816375148930626,0.13612761239077856,0.8948412698412699,0.7422619047619048
1,gaussian-random,2,8,0.20671004385424532,0.20129327682481188,0.10858197963624751,0.4747135765071461,0.4605782103157484,0.025583811158171967,0.11197659059240285,0.9325396825396826,0.7688492063492064
1,gaussian-random,2,16,0.20671004385424532,0.20129327682481188,0.0814975216535018,0.605739904390098,0.5951304338672467,0.019162811818118856,0.08538447590485868,0.9642857142857143,0.8162698412698415
1,gaussian-random,2,32,0.20671004385424532,0.20129327682481188,0.061955533984219616,0.7002780666627622,0.6922126016253374,0.013973452965509435,0.0631646220898525,0.9861111111111112,0.8888888888888888
1,gaussian-random,3,1,0.20671004385424532,0.20129327682481188,0.17633261371780226,0.14695672048651243,0.12400147436982312,0.041306006118412945,0.17588815133716754,0.8194444444444444,0.7488095238095239
1,gaussian-random,3,2,0.20671004385424532,0.20129327682481188,0.16349601687641752,0.20905625180118836,0.1877720932591792,0.0383474117344525,0.1616070131445562,0.8571428571428571,0.7444444444444446
1,gaussian-random,3,4,0.20671004385424532,0.20129327682481188,0.13963316721843552,0.32449742346872523,0.3063197667552501,0.03283387260256313,0.13964383306312894,0.9007936507936508,0.7490079365079365
1,gaussian-random,3,8,0.20671004385424532,0.20129327682481188,0.10857571243276805,0.47474389532166816,0.46060934500428996,0.02580516980990337,0.11305292996094447,0.9444444444444444,0.7660714285714286
1,gaussian-random,3,16,0.20671004385424532,0.20129327682481188,0.08038387000713362,0.6111274106070355,0.6006629169383897,0.018978091227642532,0.08517416706888618,0.9682539682539683,0.811904761904762
