label,chunk,kl,js,tv,acceptance,top1_agreement,top10_overlap
Q2 baseline,0,0.35898461140921367,0.08311877704161613,0.28655974749643875,0.7134402525035612,0.5873015873015873,0.7
Q2 baseline,1,0.21239786586594409,0.05201038475525632,0.17994099707946243,0.8200590029205376,0.7777777777777778,0.703174603174603
Q2 baseline,2,0.17833410451074752,0.03926237301439167,0.1309086865832421,0.8690913134167579,0.873015873015873,0.7555555555555554
Q2 baseline,3,0.2822677170427466,0.06550403722979224,0.1950466020306709,0.8049533979693291,0.8095238095238095,0.6984126984126984
Q2 baseline,4,0.24175788397342474,0.05620725734325384,0.18602625204215337,0.8139737479578466,0.8571428571428571,0.7253968253968256
Q2 baseline,5,0.1580995082370623,0.03718023859134215,0.14556777287997114,0.8544322271200289,0.873015873015873,0.7492063492063491
Q2 baseline,6,0.1495985792504461,0.033019438067871276,0.14602794752378637,0.8539720524762137,0.7936507936507936,0.7857142857142858
Q2 baseline,7,0.13201452221579124,0.03074133730193093,0.13442801752512062,0.8655719824748793,0.9206349206349206,0.7634920634920636
Q2 baseline,8,0.16326458399037488,0.03818255164110053,0.14990605675819327,0.8500939432418068,0.8253968253968254,0.7587301587301587
Q2 baseline,9,0.13931199623847432,0.03281125299895754,0.14209975549694343,0.8579002445030566,0.873015873015873,0.7476190476190475
Q2 baseline,10,0.16973725849317226,0.039077650945684925,0.16947534063827277,0.8305246593617273,0.7936507936507936,0.7603174603174603
Q2 baseline,11,0.17066969484966693,0.041410525282752506,0.17885826208299796,0.8211417379170021,0.8571428571428571,0.7365079365079363
Q2 baseline,12,0.24157547686823702,0.054980948473033975,0.21844320466080386,0.7815567953391962,0.746031746031746,0.746031746031746
Q2 baseline,13,0.20502522161543657,0.050448634648077244,0.18723083123814643,0.8127691687618536,0.873015873015873,0.7444444444444446
Q2 baseline,14,0.11473896053755038,0.028002429118873445,0.1268947158327108,0.8731052841672892,0.873015873015873,0.7841269841269841
Q2 baseline,15,0.13255983339273833,0.03240742839211129,0.13260833835501837,0.8673916616449816,0.9047619047619048,0.7460317460317459
Q2 baseline,16,0.1482121334580976,0.03508669371424889,0.14801920655355344,0.8519807934464465,0.8888888888888888,0.7555555555555555
Q2 baseline,17,0.1194432800643087,0.030789449948647487,0.14744947664070104,0.8525505233592989,0.873015873015873,0.7888888888888889
Q2 baseline,18,0.17403554333193622,0.04273705961779544,0.1794410046873126,0.8205589953126874,0.8253968253968254,0.7555555555555555
Q2 baseline,19,0.1704865397815223,0.03860359376914049,0.17100598794289879,0.8289940120571012,0.8253968253968254,0.7539682539682541
Q2 baseline,20,0.1020063348240376,0.024134349623463572,0.11405027983259754,0.8859497201674025,0.9047619047619048,0.7682539682539683
Q2 baseline,21,0.16436789067746657,0.03765970632674806,0.16486892175106777,0.8351310782489323,0.8571428571428571,0.765079365079365
Q2 baseline,22,0.21351809698593108,0.04599090528432816,0.1719626155843596,0.8280373844156403,0.8888888888888888,0.7555555555555554
Q2 baseline,23,0.17707017404782596,0.033235412310955684,0.13532708583968794,0.864672914160312,0.873015873015873,0.765079365079365
Q2 baseline,24,0.13610069014664208,0.03003144261889709,0.12929843361087565,0.8707015663891243,0.9206349206349206,0.7365079365079366
Q2 baseline,25,0.18046210392005002,0.04176749388993596,0.17809529383001582,0.8219047061699842,0.8095238095238095,0.7999999999999999
Q2 baseline,26,0.2562551475548678,0.05330233975345191,0.19617814797496225,0.8038218520250378,0.7777777777777778,0.7428571428571428
Q2 baseline,27,0.22004992395107234,0.05198352973093279,0.19949734342166237,0.8005026565783376,0.8095238095238095,0.7555555555555554
Q2 baseline,28,0.16817225408574035,0.04077886914710111,0.18310668597474605,0.8168933140252539,0.7142857142857143,0.7603174603174603
Q2 baseline,29,0.11027350930765221,0.028601543958964772,0.1104521518793176,0.8895478481206824,0.9523809523809523,0.7952380952380953
Q2 baseline,30,0.17802743478086852,0.04116456786222342,0.17475438228113546,0.8252456177188645,0.8571428571428571,0.8063492063492064
Q2 baseline,31,0.1660715491083725,0.04052326230623929,0.16528413474715928,0.8347158652528407,0.8571428571428571,0.7682539682539681
Q4-up-only,0,0.3462805261421766,0.0803133314685828,0.2820534664565385,0.7179465335434615,0.6031746031746031,0.6952380952380951
Q4-up-only,1,0.18092216058421257,0.04485239004628648,0.1665417199048014,0.8334582800951986,0.8095238095238095,0.7095238095238094
Q4-up-only,2,0.16391930517207468,0.03685370115433562,0.12481902891999025,0.8751809710800098,0.873015873015873,0.7603174603174602
Q4-up-only,3,0.27885233142446925,0.06198619657183126,0.18489624485017783,0.8151037551498221,0.8412698412698413,0.7
Q4-up-only,4,0.22836456517619635,0.05314319185008716,0.1812749117187715,0.8187250882812285,0.8888888888888888,0.7349206349206348
Q4-up-only,5,0.16948509514068497,0.03980715799930511,0.15128427223646126,0.8487157277635388,0.873015873015873,0.7507936507936508
Q4-up-only,6,0.13973739424130013,0.03242492106008805,0.14695036161477523,0.8530496383852247,0.7936507936507936,0.7841269841269842
Q4-up-only,7,0.13158385896415908,0.030534592893673107,0.13439024619190834,0.8656097538080917,0.873015873015873,0.7555555555555554
Q4-up-only,8,0.15664422172030465,0.03630036017080235,0.14358741582194823,0.8564125841780518,0.8412698412698413,0.7523809523809523
Q4-up-only,9,0.14343464721154997,0.03340510791199377,0.14634874949069132,0.8536512505093087,0.8571428571428571,0.7444444444444444
Q4-up-only,10,0.16868006615550257,0.03898330319532847,0.1701950180512439,0.8298049819487561,0.8095238095238095,0.7682539682539681
Q4-up-only,11,0.16217199446437586,0.03884549758414135,0.1694605327590132,0.8305394672409868,0.8412698412698413,0.7365079365079363
Q4-up-only,12,0.22213180192481977,0.05153059960716674,0.2120917681429077,0.7879082318570922,0.7142857142857143,0.7492063492063491
Q4-up-only,13,0.2201315757778329,0.05307128073618226,0.19018444075343377,0.8098155592465662,0.8253968253968254,0.7365079365079363
Q4-up-only,14,0.11244271657605645,0.027493627939192165,0.12493532480503847,0.8750646751949616,0.8888888888888888,0.7714285714285715
Q4-up-only,15,0.13428166254374127,0.032773358033265386,0.1300938482844873,0.8699061517155127,0.9047619047619048,0.7412698412698411
Q4-up-only,16,0.15873596484547423,0.03611618285287391,0.14763411358696416,0.8523658864130359,0.8888888888888888,0.7428571428571429
Q4-up-only,17,0.11652581235356925,0.02987838654521583,0.14370566850439423,0.8562943314956057,0.873015873015873,0.7936507936507935
Q4-up-only,18,0.17376342001621414,0.04251617245551015,0.17906633460012336,0.8209336653998767,0.8253968253968254,0.7587301587301587
Q4-up-only,19,0.17735409711132802,0.0392732630365543,0.1688760753475233,0.8311239246524766,0.8253968253968254,0.746031746031746
Q4-up-only,20,0.09998870053869535,0.0238476773192021,0.11351992341882405,0.886480076581176,0.9047619047619048,0.7714285714285715
Q4-up-only,21,0.16933725427028665,0.03860409719975053,0.16581592504544893,0.834184074954551,0.8571428571428571,0.7571428571428571
Q4-up-only,22,0.21531414477817995,0.04571913451691794,0.16995653441722786,0.8300434655827722,0.8888888888888888,0.7492063492063491
Q4-up-only,23,0.1773166487555644,0.03287211087993614,0.13342020123442155,0.8665797987655784,0.8571428571428571,0.7634920634920633
Q4-up-only,24,0.14304993196948623,0.030390016704889906,0.12844612548152717,0.8715538745184728,0.9206349206349206,0.7412698412698413
Q4-up-only,25,0.1817778764248249,0.04233062201369432,0.18127360701050965,0.8187263929894903,0.8095238095238095,0.7999999999999999
Q4-up-only,26,0.24872006391212512,0.05233364337574665,0.19487829960307285,0.8051217003969271,0.7777777777777778,0.7396825396825397
Q4-up-only,27,0.2136940814181423,0.051140556010068394,0.19899071356843387,0.8010092864315661,0.8253968253968254,0.7492063492063491
Q4-up-only,28,0.18220050607822716,0.043581527319994554,0.18689897526166446,0.8131010247383356,0.6984126984126984,0.7746031746031745
Q4-up-only,29,0.10992416812822493,0.028633709659388048,0.10846445760765323,0.8915355423923468,0.9523809523809523,0.8031746031746031
Q4-up-only,30,0.1734745967116887,0.0398211068102336,0.17080862097264754,0.8291913790273524,0.8095238095238095,0.8063492063492064
Q4-up-only,31,0.16097953619707064,0.03913890730556944,0.16173239790326094,0.838267602096739,0.8888888888888888,0.7746031746031745
Q4-gate+up,0,0.3386985859643674,0.07863887646989395,0.2783324388303357,0.7216675611696644,0.6190476190476191,0.7015873015873015
Q4-gate+up,1,0.18595109883804864,0.0461515562028797,0.16834213521562763,0.8316578647843724,0.8412698412698413,0.7253968253968253
Q4-gate+up,2,0.17070532867431948,0.03767056782114452,0.12645581697870512,0.8735441830212949,0.873015873015873,0.7523809523809523
Q4-gate+up,3,0.30275992015052156,0.06859683455871755,0.2037848135676916,0.7962151864323084,0.8253968253968254,0.7015873015873015
Q4-gate+up,4,0.2282538509701962,0.05319716458600288,0.18137179611175458,0.8186282038882454,0.8888888888888888,0.726984126984127
Q4-gate+up,5,0.16235260283833164,0.038850265632001016,0.15129767353775808,0.848702326462242,0.873015873015873,0.7555555555555554
Q4-gate+up,6,0.14552702610175372,0.0324615690997162,0.14557626572705987,0.8544237342729402,0.8095238095238095,0.7809523809523811
Q4-gate+up,7,0.1265266256985284,0.02971461386481505,0.1340008975179415,0.8659991024820585,0.9365079365079365,0.7587301587301587
Q4-gate+up,8,0.15234064570760228,0.03571973899605447,0.14372280634716078,0.8562771936528393,0.8571428571428571,0.7587301587301587
Q4-gate+up,9,0.13707330572720994,0.0315108446418832,0.14210922641879215,0.8578907735812078,0.8571428571428571,0.7476190476190475
Q4-gate+up,10,0.1520546617952826,0.03555409265864578,0.16211399430268636,0.8378860056973136,0.7777777777777778,0.7682539682539681
Q4-gate+up,11,0.15983717309981807,0.038391207507384166,0.16818135820369842,0.8318186417963016,0.873015873015873,0.738095238095238
Q4-gate+up,12,0.2232188676430341,0.051956818705736034,0.21199728327661027,0.7880027167233897,0.746031746031746,0.7555555555555555
Q4-gate+up,13,0.20501117651639061,0.04879105352954376,0.18017791322361315,0.8198220867763868,0.8412698412698413,0.7428571428571428
Q4-gate+up,14,0.11384448898994985,0.027492398017495853,0.12611096639473487,0.8738890336052652,0.873015873015873,0.7825396825396824
Q4-gate+up,15,0.13507626605958592,0.032829446400412396,0.13107917608419759,0.8689208239158024,0.9047619047619048,0.7396825396825396
Q4-gate+up,16,0.16375967620438636,0.03708012273050877,0.15068242664260434,0.8493175733573957,0.9047619047619048,0.7365079365079366
Q4-gate+up,17,0.11525555372714907,0.02966204935688034,0.14130648450615504,0.858693515493845,0.8888888888888888,0.7904761904761904
Q4-gate+up,18,0.1741652370134207,0.042782221132510824,0.1784987256075207,0.8215012743924793,0.8412698412698413,0.7619047619047618
Q4-gate+up,19,0.167449405702341,0.036429258713940815,0.16301907895646606,0.8369809210435339,0.873015873015873,0.7603174603174604
