label,role,is_primary,kl_recovery,js_recovery,mean_chunk_kl_reduction,chunk_interval_low,chunk_interval_high,improved_chunks,kl,js,tv,acceptance,top1_agreement,top10_overlap
Q2 baseline,baseline,False,0.0,0.0,0.0,0.0,0.0,0,0.17921532576616933,0.04158610889716,0.16496292752424957,0.8350370724757504,0.839781746031746,0.7555555555555555
Q4-block1-gate+up,preselected,True,0.015043634705886766,0.017054261378902535,0.0026960498945227426,-0.00030804125831913713,0.005700141047364622,19,0.1765192758716466,0.04087688852629633,0.16317454326102346,0.8368254567389766,0.8412698412698413,0.756795634920635
Q4-blocks0+1-gate+up,diagnostic,False,0.03026480596613923,0.03475395268001169,0.005423917060471559,0.0017434098737487526,0.009104424247194366,24,0.1737914087056978,0.04014082723640229,0.16146009856445623,0.8385399014355438,0.8452380952380952,0.7583333333333334
Q4-all-FFN,benchmark,False,0.04751724280306957,0.04627822128985848,0.008515818148462282,0.00497652831381706,0.012055107983107504,28,0.17069950761770705,0.03966157774703308,0.16076877074433765,0.8392312292556623,0.8467261904761905,0.7601686507936508
