quant,fold,test_chunks,train_chunks,calibration_chunks,calibration_positions,test_positions,temperature,method,scale,equivalent_quant_temperature,kl,js,tv,acceptance,top1_agreement,top10_overlap,ref_entropy
Q2_K_XL,0,0+1,2+3+4+5,4,252,126,1.0,identity,1.0334115919817586,0.9676686498961312,0.2768219292488817,0.06507945592598768,0.2343117798983633,0.7656882201016367,0.8333333333333334,0.7452380952380953,1.6721404727949878
Q2_K_XL,0,0+1,2+3+4+5,4,252,126,1.0,target-temperature,1.0334115919817586,0.9676686498961312,0.2727000005734284,0.06293057844403209,0.22859074060302045,0.7714092593969796,0.8333333333333334,0.7452380952380953,1.6721404727949878
Q2_K_XL,0,0+1,2+3+4+5,4,252,126,1.0,target-temperature+token,1.0334115919817586,0.9676686498961312,0.2706150016315242,0.06232588442962601,0.22655822264144257,0.7734417773585575,0.8333333333333334,0.7452380952380953,1.6721404727949878
Q2_K_XL,0,0+1,2+3+4+5+6+7,6,378,126,0.8,identity,0.9934216996855378,0.8052974887233041,0.30242516372774464,0.06826076519161414,0.22760442389402394,0.7723955761059761,0.8333333333333334,0.7452380952380953,1.1523404235250307
Q2_K_XL,0,0+1,2+3+4+5+6+7,6,378,126,0.8,target-temperature,0.9934216996855378,0.8052974887233041,0.30245344349028686,0.06854830559547079,0.22839076124914878,0.7716092387508512,0.8333333333333334,0.7452380952380953,1.1523404235250307
Q2_K_XL,0,0+1,2+3+4+5+6+7,6,378,126,0.8,target-temperature+token,0.9934216996855378,0.8052974887233041,0.30031357558644045,0.0675601466388499,0.22740786614478128,0.7725921338552187,0.8333333333333334,0.7436507936507936,1.1523404235250307
Q2_K_XL,0,0+1,2+3+4+5+6+7,6,378,126,1.0,identity,1.0288096861188847,0.9719970695186908,0.2768219292488817,0.06507945592598768,0.2343117798983633,0.7656882201016367,0.8333333333333334,0.7452380952380953,1.6721404727949878
Q2_K_XL,0,0+1,2+3+4+5+6+7,6,378,126,1.0,target-temperature,1.0288096861188847,0.9719970695186908,0.2730267609956507,0.06317043597014249,0.22927270134200872,0.7707272986579913,0.8333333333333334,0.7452380952380953,1.6721404727949878
Q2_K_XL,0,0+1,2+3+4+5+6+7,6,378,126,1.0,target-temperature+token,1.0288096861188847,0.9719970695186908,0.26986390000369065,0.06238919942875146,0.22765744186544892,0.7723425581345511,0.8333333333333334,0.7452380952380953,1.6721404727949878
Q2_K_XL,1,2+3,4,1,63,126,0.8,identity,0.9695138665537458,0.8251558101419392,0.2554381479601123,0.05760205584661264,0.21915353432357537,0.7808464656764247,0.7936507936507936,0.746031746031746,1.5385312470881463
Q2_K_XL,1,2+3,4,1,63,126,0.8,target-temperature,0.9695138665537458,0.8251558101419392,0.25686236561335263,0.05912208096595194,0.22356772345532877,0.7764322765446712,0.7936507936507936,0.746031746031746,1.5385312470881463
Q2_K_XL,1,2+3,4,1,63,126,0.8,target-temperature+token,0.9695138665537458,0.8251558101419392,0.26308059088282376,0.06181195575523362,0.23324342681678306,0.7667565731832169,0.753968253968254,0.7531746031746034,1.5385312470881463
Q2_K_XL,1,2+3,4,1,63,126,1.0,identity,1.0213981893173667,0.9790501005962544,0.22811687910398856,0.0532097639096,0.22178564868509282,0.7782143513149071,0.7936507936507936,0.746031746031746,2.2203207717682285
Q2_K_XL,1,2+3,4,1,63,126,1.0,target-temperature,1.0213981893173667,0.9790501005962544,0.22547021222486133,0.051912560212886,0.21793769592397752,0.7820623040760225,0.7936507936507936,0.746031746031746,2.2203207717682285
Q2_K_XL,1,2+3,4,1,63,126,1.0,target-temperature+token,1.0213981893173667,0.9790501005962544,0.22712022237887425,0.05328854927345864,0.2240274854264516,0.7759725145735484,0.753968253968254,0.7539682539682541,2.2203207717682285
Q2_K_XL,1,2+3,4+5,2,126,126,0.8,identity,0.9950122383818348,0.8040102112723974,0.2554381479601123,0.05760205584661264,0.21915353432357537,0.7808464656764247,0.7936507936507936,0.746031746031746,1.5385312470881463
Q2_K_XL,1,2+3,4+5,2,126,126,0.8,target-temperature,0.9950122383818348,0.8040102112723974,0.25547674661426906,0.05780573940625367,0.2197946112890782,0.7802053887109218,0.7936507936507936,0.746031746031746,1.5385312470881463
Q2_K_XL,1,2+3,4+5,2,126,126,0.8,target-temperature+token,0.9950122383818348,0.8040102112723974,0.26012586169453134,0.06028553950525847,0.2297965903807469,0.7702034096192532,0.746031746031746,0.7452380952380953,1.5385312470881463
Q2_K_XL,1,2+3,4+5,2,126,126,1.0,identity,1.027935610690104,0.9728235792207359,0.22811687910398856,0.0532097639096,0.22178564868509282,0.7782143513149071,0.7936507936507936,0.746031746031746,2.2203207717682285
Q2_K_XL,1,2+3,4+5,2,126,126,1.0,target-temperature,1.027935610690104,0.9728235792207359,0.22505755546674655,0.051608110446652374,0.2169498023221171,0.7830501976778829,0.7936507936507936,0.746031746031746,2.2203207717682285
Q2_K_XL,1,2+3,4+5,2,126,126,1.0,target-temperature+token,1.027935610690104,0.9728235792207359,0.22570527202150645,0.052807189983973504,0.22314910909554472,0.7768508909044552,0.746031746031746,0.7476190476190476,2.2203207717682285
Q2_K_XL,1,2+3,4+5+6+7,4,252,126,0.8,identity,0.9904837413940895,0.8076861502784622,0.2554381479601123,0.05760205584661264,0.21915353432357537,0.7808464656764247,0.7936507936507936,0.746031746031746,1.5385312470881463
Q2_K_XL,1,2+3,4+5+6+7,4,252,126,0.8,target-temperature,0.9904837413940895,0.8076861502784622,0.2555757925146496,0.05800534971481789,0.22040261947182355,0.7795973805281764,0.7936507936507936,0.746031746031746,1.5385312470881463
Q2_K_XL,1,2+3,4+5+6+7,4,252,126,0.8,target-temperature+token,0.9904837413940895,0.8076861502784622,0.2649170551792509,0.06117673287146804,0.23360214253036185,0.7663978574696382,0.7301587301587301,0.742857142857143,1.5385312470881463
Q2_K_XL,1,2+3,4+5+6+7,4,252,126,1.0,identity,1.023946535402094,0.9766134904761503,0.22811687910398856,0.0532097639096,0.22178564868509282,0.7782143513149071,0.7936507936507936,0.746031746031746,2.2203207717682285
Q2_K_XL,1,2+3,4+5+6+7,4,252,126,1.0,target-temperature,1.023946535402094,0.9766134904761503,0.22528801768818,0.05178899136154027,0.21754412055661887,0.7824558794433811,0.7936507936507936,0.746031746031746,2.2203207717682285
Q2_K_XL,1,2+3,4+5+6+7,4,252,126,1.0,target-temperature+token,1.023946535402094,0.9766134904761503,0.22860265944026828,0.053351588598928704,0.22597892196302444,0.7740210780369756,0.7222222222222222,0.7420634920634922,2.2203207717682285
Q2_K_XL,1,2+3,4+5+6+7+0+1,6,378,126,0.8,identity,0.9925727791571233,0.8059862377843438,0.2554381479601123,0.05760205584661264,0.21915353432357537,0.7808464656764247,0.7936507936507936,0.746031746031746,1.5385312470881463
Q2_K_XL,1,2+3,4+5+6+7+0+1,6,378,126,0.8,target-temperature,0.9925727791571233,0.8059862377843438,0.2555224582594814,0.057911507202280645,0.2201181906293395,0.7798818093706605,0.7936507936507936,0.746031746031746,1.5385312470881463
Q2_K_XL,1,2+3,4+5+6+7+0+1,6,378,126,0.8,target-temperature+token,0.9925727791571233,0.8059862377843438,0.2618466000357473,0.06056382941207473,0.2324286698438707,0.7675713301561293,0.7380952380952381,0.7492063492063491,1.5385312470881463
Q2_K_XL,1,2+3,4+5+6+7+0+1,6,378,126,1.0,identity,1.0314042961578507,0.9695519048399965,0.22811687910398856,0.0532097639096,0.22178564868509282,0.7782143513149071,0.7936507936507936,0.746031746031746,2.2203207717682285
Q2_K_XL,1,2+3,4+5+6+7+0+1,6,378,126,1.0,target-temperature,1.0314042961578507,0.9695519048399965,0.22491073669587525,0.05146305604680993,0.21645687085648038,0.7835431291435196,0.7936507936507936,0.746031746031746,2.2203207717682285
Q2_K_XL,1,2+3,4+5+6+7+0+1,6,378,126,1.0,target-temperature+token,1.0314042961578507,0.9695519048399965,0.22651308337215165,0.05274744731051753,0.2240996687084707,0.7759003312915294,0.7301587301587301,0.7476190476190476,2.2203207717682285
Q2_K_XL,2,4+5,6,1,63,126,0.8,identity,1.002216143578027,0.798231005483416,0.25811196148476506,0.05548616037460226,0.22002854373369474,0.7799714562663053,0.8095238095238095,0.7674603174603175,1.8350905650820395
Q2_K_XL,2,4+5,6,1,63,126,0.8,target-temperature,1.002216143578027,0.798231005483416,0.2581596753254286,0.055403017130517915,0.2196958621538766,0.7803041378461234,0.8095238095238095,0.7674603174603175,1.8350905650820395
